Timestamp_S,X,Y,Z
12.17558,0.048984,-0.160758,0.991458
12.17608,0.047268,-0.158184,0.991770
12.17658,0.049608,-0.159978,0.991614
12.17708,0.052416,-0.160446,0.989820
12.17758,0.051558,-0.164580,0.990912
12.17808,0.049374,-0.163878,0.989040
12.17858,0.050856,-0.159120,0.990288
12.17908,0.047892,-0.160992,0.994032
12.17958,0.052650,-0.161460,0.994110
12.18008,0.052650,-0.160836,0.990444
12.18058,0.049686,-0.158964,0.990912
12.18108,0.048204,-0.158652,0.992238
12.18158,0.048126,-0.159744,0.988806
12.18208,0.048984,-0.164034,0.986388
12.18258,0.050466,-0.161928,0.985764
12.18308,0.049764,-0.160446,0.990210
12.18358,0.049452,-0.161382,0.993174
12.18402,0.049686,-0.160134,0.991458
12.18452,0.050778,-0.160524,0.992082
12.18502,0.050076,-0.164112,0.990600
12.18552,0.053196,-0.165516,0.990834
12.18602,0.049920,-0.160290,0.995436
12.18652,0.051168,-0.161226,0.991692
12.18702,0.047268,-0.159978,0.990834
12.18752,0.049764,-0.161148,0.990834
12.18802,0.051558,-0.163722,0.990054
12.18852,0.051012,-0.162162,0.989586
12.18902,0.052026,-0.159978,0.989118
12.18952,0.047190,-0.162552,0.986700
12.19002,0.049608,-0.161460,0.990990
12.19052,0.051246,-0.162708,0.994266
12.19102,0.050934,-0.164580,0.991770
12.19152,0.051402,-0.165204,0.990600
12.19202,0.048204,-0.163956,0.991380
12.19252,0.050232,-0.162006,0.994890
12.19296,0.051948,-0.164580,0.994032
12.19346,0.054678,-0.159822,0.993486
12.19396,0.055692,-0.163332,0.991068
12.19446,0.051168,-0.161382,0.989898
12.19496,0.047892,-0.160992,0.989274
12.19546,0.052338,-0.163254,0.991458
12.19596,0.051948,-0.166764,0.991692
12.19646,0.051246,-0.166686,0.992082
12.19696,0.054210,-0.162786,0.991146
12.19746,0.051090,-0.163878,0.988962
12.19796,0.049920,-0.161616,0.992784
12.19846,0.048048,-0.162318,0.990288
12.19896,0.049062,-0.160446,0.988416
12.19946,0.051870,-0.162006,0.991146
12.19996,0.050232,-0.157170,0.990054
12.20046,0.051324,-0.156780,0.992706
12.20096,0.048906,-0.160134,0.991848
12.20146,0.050778,-0.160212,0.994344
12.20190,0.046956,-0.162864,0.992472
12.20240,0.052182,-0.161850,0.990678
12.20290,0.053742,-0.162240,0.991380
12.20340,0.051168,-0.161850,0.992082
12.20390,0.051792,-0.163176,0.990522
12.20440,0.050310,-0.160602,0.993486
12.20490,0.047034,-0.162552,0.993798
12.20540,0.046956,-0.162552,0.992628
12.20590,0.051480,-0.162786,0.989508
12.20640,0.047268,-0.162864,0.988728
12.20690,0.047892,-0.163566,0.989820
12.20740,0.049842,-0.160914,0.992316
12.20790,0.047658,-0.162552,0.991926
12.20840,0.049530,-0.165594,0.991770
12.20890,0.050622,-0.162552,0.990990
12.20940,0.050154,-0.164814,0.989586
12.20990,0.052104,-0.163644,0.991692
12.21040,0.053508,-0.161850,0.992628
12.21085,0.051324,-0.166530,0.990366
12.21135,0.052416,-0.167232,0.992316
12.21185,0.048906,-0.163488,0.989586
12.21235,0.044538,-0.165204,0.986934
12.21285,0.045630,-0.163878,0.988572
12.21335,0.052260,-0.162708,0.990210
12.21385,0.048828,-0.165282,0.992706
12.21435,0.047502,-0.164190,0.993798
12.21485,0.051246,-0.162396,0.993876
12.21535,0.051792,-0.163722,0.991302
12.21585,0.047034,-0.158652,0.988260
12.21635,0.049530,-0.159900,0.990054
12.21685,0.051558,-0.162552,0.993954
12.21735,0.050310,-0.162708,0.994110
12.21785,0.053196,-0.158652,0.988572
12.21835,0.051324,-0.163020,0.987402
12.21885,0.053274,-0.165906,0.989352
12.21935,0.050310,-0.164034,0.992160
12.21979,0.048282,-0.160134,0.993096
12.22029,0.048204,-0.161070,0.990756
12.22079,0.048750,-0.163098,0.988416
12.22129,0.052104,-0.162006,0.993252
12.22179,0.050310,-0.159900,0.991926
12.22229,0.053742,-0.160680,0.991614
12.22279,0.049296,-0.159510,0.989352
12.22329,0.051792,-0.161148,0.993018
12.22379,0.050466,-0.162942,0.992472
12.22429,0.048204,-0.161772,0.991380
12.22479,0.045864,-0.162864,0.991770
12.22529,0.046020,-0.162006,0.991458
12.22579,0.048204,-0.160680,0.992004
12.22629,0.047892,-0.160602,0.988962
12.22679,0.047190,-0.164190,0.989274
12.22729,0.048750,-0.164814,0.991536
12.22779,0.050310,-0.164424,0.993486
12.22829,0.053274,-0.164268,0.990444
12.22873,0.051324,-0.161850,0.989898
12.22923,0.049998,-0.161616,0.993018
12.22973,0.049530,-0.165438,0.987480
12.23023,0.046566,-0.165672,0.988260
12.23073,0.046176,-0.162006,0.987792
12.23123,0.049764,-0.161538,0.990288
12.23173,0.052416,-0.163254,0.988338
12.23223,0.055146,-0.159432,0.988416
12.23273,0.051636,-0.161382,0.987402
12.23323,0.048516,-0.161850,0.989586
12.23373,0.047112,-0.161928,0.992004
12.23423,0.049920,-0.161070,0.991692
12.23473,0.050700,-0.163956,0.990366
12.23523,0.054990,-0.162708,0.993174
12.23573,0.051636,-0.162084,0.995280
12.23623,0.052572,-0.159042,0.995436
12.23673,0.052572,-0.159822,0.994266
12.23723,0.050388,-0.160680,0.993486
12.23767,0.050856,-0.161460,0.992160
12.23817,0.049218,-0.158262,0.992160
12.23867,0.050388,-0.163254,0.987792
12.23917,0.048906,-0.161148,0.991770
12.23967,0.050076,-0.160524,0.991692
12.24017,0.050388,-0.158964,0.987714
12.24067,0.049296,-0.159354,0.988026
12.24117,0.049374,-0.159900,0.991926
12.24167,0.046956,-0.162942,0.990990
12.24217,0.051558,-0.163566,0.992706
12.24267,0.053274,-0.160056,0.994968
12.24317,0.051012,-0.160758,0.992238
12.24367,0.047112,-0.160134,0.989742
12.24417,0.050856,-0.164268,0.991536
12.24467,0.048126,-0.165048,0.993876
12.24517,0.046566,-0.163332,0.995514
12.24567,0.050388,-0.162396,0.993720
12.24617,0.052416,-0.158652,0.990132
12.24661,0.050466,-0.157872,0.990756
12.24711,0.049842,-0.162240,0.993798
12.24761,0.048906,-0.161148,0.993564
12.24811,0.048516,-0.160290,0.994422
12.24861,0.049998,-0.161304,0.989898
12.24911,0.054522,-0.162318,0.991770
12.24961,0.052104,-0.162240,0.993720
12.25011,0.050778,-0.162708,0.995202
12.25061,0.053508,-0.165126,0.990366
12.25111,0.051636,-0.158808,0.990756
12.25161,0.049218,-0.157794,0.990444
12.25211,0.049218,-0.164034,0.992550
12.25261,0.051402,-0.161694,0.992082
12.25311,0.049062,-0.164112,0.990912
12.25361,0.051948,-0.166842,0.992316
12.25411,0.047814,-0.166062,0.990210
12.25461,0.048594,-0.165750,0.989118
12.25511,0.048204,-0.163722,0.988806
12.25555,0.046566,-0.164034,0.991146
12.25605,0.048906,-0.163566,0.993408
12.25655,0.051870,-0.165672,0.994578
12.25705,0.050622,-0.166608,0.994578
12.25755,0.050466,-0.163098,0.994188
12.25805,0.049452,-0.159666,0.990756
12.25855,0.050388,-0.158886,0.990912
12.25905,0.052104,-0.161928,0.993096
12.25955,0.051714,-0.161070,0.993018
12.26005,0.050778,-0.160056,0.994032
12.26055,0.052416,-0.163800,0.992940
12.26105,0.052884,-0.160290,0.992628
12.26155,0.046410,-0.162396,0.992160
12.26205,0.049842,-0.158028,0.993018
12.26255,0.051402,-0.158262,0.994344
12.26305,0.049608,-0.158574,0.993720
12.26355,0.048672,-0.160914,0.992784
12.26405,0.049218,-0.161382,0.994110
12.26450,0.049764,-0.162942,0.994968
12.26500,0.051402,-0.161148,0.989508
12.26550,0.051948,-0.162006,0.990132
12.26600,0.049608,-0.163644,0.990132
12.26650,0.048906,-0.161460,0.991770
12.26700,0.054132,-0.161460,0.990210
12.26750,0.053040,-0.159588,0.990834
12.26800,0.050076,-0.163878,0.987012
12.26850,0.053040,-0.163800,0.989040
12.26900,0.051168,-0.164268,0.990054
12.26950,0.050778,-0.162084,0.987714
12.27000,0.051636,-0.163332,0.988260
12.27050,0.052182,-0.165048,0.989586
12.27100,0.051246,-0.165984,0.992160
12.27150,0.049374,-0.165750,0.992238
12.27200,0.049608,-0.164502,0.994032
12.27250,0.053976,-0.165204,0.993486
12.27300,0.053898,-0.163956,0.990054
12.27344,0.051792,-0.160602,0.990288
12.27394,0.051402,-0.163722,0.993720
12.27444,0.047034,-0.163956,0.990678
12.27494,0.047268,-0.164268,0.992628
12.27544,0.048048,-0.162942,0.992706
12.27594,0.049764,-0.163332,0.990288
12.27644,0.053196,-0.161226,0.993720
12.27694,0.052260,-0.162708,0.991770
12.27744,0.051246,-0.162708,0.990054
12.27794,0.055692,-0.162396,0.989898
12.27844,0.054912,-0.162006,0.991536
12.27894,0.050778,-0.161772,0.992082
12.27944,0.049296,-0.164034,0.987948
12.27994,0.049842,-0.160524,0.987714
12.28044,0.051558,-0.158106,0.989118
12.28094,0.050310,-0.158418,0.991692
12.28144,0.049296,-0.162474,0.989040
12.28194,0.048282,-0.162474,0.986856
12.28238,0.050934,-0.159588,0.990990
12.28288,0.049686,-0.160056,0.989352
12.28338,0.050388,-0.161928,0.988962
12.28388,0.048672,-0.162708,0.990600
12.28438,0.050310,-0.161694,0.991458
12.28488,0.049218,-0.158574,0.992394
12.28538,0.052494,-0.162318,0.989196
12.28588,0.050856,-0.160680,0.990366
12.28638,0.051090,-0.160992,0.991692
12.28688,0.051012,-0.161148,0.989976
12.28738,0.050310,-0.159978,0.992238
12.28788,0.046878,-0.163332,0.993252
12.28838,0.051324,-0.160368,0.993954
12.28888,0.051324,-0.161772,0.991380
12.28938,0.053430,-0.160602,0.991848
12.28988,0.049530,-0.159744,0.993876
12.29038,0.053664,-0.162552,0.989586
12.29088,0.050544,-0.165516,0.989976
12.29132,0.048750,-0.160680,0.990132
12.29182,0.052806,-0.159042,0.992394
12.29232,0.048828,-0.163176,0.988962
12.29282,0.050544,-0.166140,0.990912
12.29332,0.049062,-0.163254,0.988806
12.29382,0.052026,-0.161382,0.991380
12.29432,0.051792,-0.159510,0.989586
12.29482,0.053430,-0.161226,0.989508
12.29532,0.053040,-0.160914,0.992862
12.29582,0.049140,-0.162708,0.992550
12.29632,0.049998,-0.163254,0.988182
12.29682,0.051090,-0.164346,0.987558
12.29732,0.054912,-0.163644,0.990600
12.29782,0.053508,-0.161538,0.991848
12.29832,0.052260,-0.162318,0.993174
12.29882,0.051246,-0.161460,0.990990
12.29932,0.051792,-0.159822,0.990912
12.29982,0.051012,-0.157326,0.992472
12.30026,0.051168,-0.160134,0.990522
12.30076,0.054600,-0.159978,0.990678
12.30126,0.054054,-0.161850,0.989820
12.30176,0.051324,-0.162630,0.991146
12.30226,0.047814,-0.161850,0.988338
12.30276,0.048516,-0.164034,0.991926
12.30326,0.050310,-0.161070,0.991224
12.30376,0.047892,-0.161616,0.991692
12.30426,0.051090,-0.161616,0.989352
12.30476,0.049374,-0.159432,0.988806
12.30526,0.051870,-0.159120,0.991224
12.30576,0.051012,-0.161226,0.991224
12.30626,0.049842,-0.158964,0.993564
12.30676,0.048126,-0.159432,0.990054
12.30726,0.050778,-0.163332,0.991068
12.30776,0.050310,-0.162552,0.994110
12.30826,0.049608,-0.163566,0.992706
12.30876,0.049218,-0.161694,0.991458
12.30920,0.051090,-0.160602,0.991770
12.30970,0.051012,-0.159042,0.993330
12.31020,0.050778,-0.158340,0.992394
12.31070,0.052806,-0.160758,0.992472
12.31120,0.052416,-0.160212,0.995046
12.31170,0.052962,-0.164112,0.994500
12.31220,0.050310,-0.161070,0.994500
12.31270,0.047892,-0.157482,0.990366
12.31320,0.045786,-0.161382,0.989196
12.31370,0.048672,-0.161382,0.991926
12.31420,0.050076,-0.160446,0.991614
12.31470,0.050856,-0.160212,0.992004
12.31520,0.052962,-0.164424,0.988806
12.31570,0.050154,-0.161850,0.989274
12.31620,0.048126,-0.161304,0.992940
12.31670,0.049530,-0.159198,0.994266
12.31720,0.052494,-0.161070,0.993486
12.31770,0.048594,-0.165126,0.990522
12.31815,0.052494,-0.162942,0.989664
12.31865,0.052650,-0.159354,0.989430
12.31915,0.051090,-0.161850,0.989742
12.31965,0.052416,-0.161538,0.990912
12.32015,0.051090,-0.159978,0.996138
12.32065,0.053040,-0.158886,0.996060
12.32115,0.051012,-0.162006,0.995514
12.32165,0.048360,-0.163098,0.995982
12.32215,0.048672,-0.160446,0.992628
12.32265,0.050700,-0.161070,0.992082
12.32315,0.050232,-0.160446,0.990678
12.32365,0.049842,-0.160680,0.991848
12.32415,0.047814,-0.161382,0.992472
12.32465,0.049998,-0.158574,0.991068
12.32515,0.049686,-0.159588,0.989976
12.32565,0.051948,-0.164502,0.988494
12.32615,0.052650,-0.162786,0.990912
12.32665,0.050700,-0.161304,0.991068
12.32712,0.048126,-0.161148,0.989976
12.32762,0.049062,-0.160368,0.991458
12.32812,0.045318,-0.162474,0.991614
12.32862,0.047112,-0.160680,0.992394
12.32912,0.053040,-0.158574,0.991302
12.32962,0.051792,-0.164112,0.991692
12.33012,0.046332,-0.164736,0.992628
12.33062,0.051090,-0.160446,0.992238
12.33112,0.050388,-0.160602,0.990054
12.33162,0.047970,-0.164112,0.994656
12.33212,0.047814,-0.161382,0.994032
12.33262,0.048594,-0.160992,0.989898
12.33312,0.053664,-0.159900,0.987948
12.33362,0.053274,-0.161928,0.988806
12.33412,0.053976,-0.160914,0.990132
12.33462,0.055302,-0.165438,0.992550
12.33512,0.050310,-0.168558,0.991614
12.33562,0.053586,-0.162396,0.988416
12.33606,0.053430,-0.160446,0.988494
12.33656,0.049920,-0.159354,0.989196
12.33706,0.048282,-0.161304,0.989040
12.33756,0.052728,-0.162552,0.989664
12.33806,0.052260,-0.164190,0.991302
12.33856,0.054678,-0.162084,0.991692
12.33906,0.054132,-0.161694,0.988026
12.33956,0.050856,-0.160680,0.989976
12.34006,0.049998,-0.165048,0.991302
12.34056,0.049998,-0.161070,0.992004
12.34106,0.048204,-0.162162,0.989352
12.34156,0.047892,-0.162630,0.989274
12.34206,0.050934,-0.160914,0.990678
12.34256,0.051480,-0.162552,0.991146
12.34306,0.051480,-0.161928,0.991302
12.34356,0.054132,-0.158652,0.991926
12.34406,0.050466,-0.163956,0.990834
12.34456,0.048750,-0.163332,0.988728
12.34500,0.048048,-0.161616,0.992316
12.34550,0.046722,-0.163176,0.990990
12.34600,0.049062,-0.161850,0.990288
12.34650,0.050700,-0.161070,0.991068
12.34700,0.049530,-0.161460,0.993642
12.34750,0.049764,-0.164424,0.989820
12.34800,0.050310,-0.162318,0.991224
12.34850,0.050388,-0.162942,0.990990
12.34900,0.050310,-0.162084,0.991302
12.34950,0.054210,-0.160914,0.994032
12.35000,0.052572,-0.164658,0.992082
12.35050,0.046020,-0.163644,0.989742
12.35100,0.045630,-0.163722,0.992784
12.35150,0.047424,-0.162084,0.993252
12.35200,0.047424,-0.163332,0.991536
12.35250,0.047736,-0.160212,0.990522
12.35300,0.050076,-0.164424,0.990990
12.35350,0.052806,-0.158496,0.989118
12.35394,0.048750,-0.160680,0.993096
12.35444,0.050154,-0.160680,0.993018
12.35494,0.046800,-0.164814,0.990366
12.35544,0.050388,-0.159978,0.991224
12.35594,0.051246,-0.157248,0.993642
12.35644,0.052338,-0.158730,0.993330
12.35694,0.049764,-0.165516,0.992706
12.35744,0.050232,-0.164814,0.994188
12.35794,0.053040,-0.161226,0.993720
12.35844,0.050232,-0.160992,0.990522
12.35894,0.052728,-0.163410,0.986934
12.35944,0.051246,-0.164034,0.991614
12.35994,0.045552,-0.163410,0.993876
12.36044,0.050154,-0.160368,0.995748
12.36094,0.049842,-0.162864,0.993642
12.36144,0.046176,-0.162162,0.995202
12.36194,0.046098,-0.163722,0.994032
12.36244,0.047424,-0.160524,0.993564
12.36292,0.049764,-0.159666,0.993252
12.36342,0.050310,-0.158106,0.993018
12.36392,0.048828,-0.161538,0.988728
12.36442,0.047112,-0.161304,0.996996
12.36492,0.052416,-0.161616,0.994110
12.36542,0.052494,-0.161616,0.994812
12.36592,0.049218,-0.161148,0.996060
12.36642,0.046800,-0.163098,0.992940
12.36692,0.051324,-0.162318,0.992394
12.36742,0.044382,-0.160836,0.992238
12.36792,0.047892,-0.160134,0.989508
12.36842,0.049062,-0.160368,0.988806
12.36892,0.046644,-0.160446,0.995436
12.36942,0.048360,-0.166374,0.993018
12.36992,0.050232,-0.163878,0.989976
12.37042,0.052026,-0.159822,0.993096
12.37092,0.051324,-0.162396,0.995514
12.37142,0.051090,-0.165204,0.991302
12.37183,0.052104,-0.165672,0.990990
12.37233,0.048204,-0.159666,0.992394
12.37283,0.050310,-0.159744,0.994500
12.37333,0.049842,-0.165048,0.994500
12.37383,0.050310,-0.163488,0.989742
12.37433,0.053274,-0.162474,0.992628
12.37483,0.053976,-0.163722,0.992706
12.37533,0.048516,-0.164112,0.989976
12.37583,0.050934,-0.163566,0.991692
12.37633,0.048828,-0.162552,0.990366
12.37683,0.045240,-0.163566,0.990990
12.37733,0.047346,-0.162942,0.991770
12.37783,0.047814,-0.166296,0.992160
12.37833,0.045942,-0.168714,0.993954
12.37883,0.050076,-0.162942,0.992316
12.37933,0.047034,-0.163566,0.992004
12.37983,0.048516,-0.161070,0.990288
12.38033,0.049998,-0.163332,0.990756
12.38077,0.049374,-0.164814,0.992082
12.38127,0.046566,-0.164658,0.991926
12.38177,0.049608,-0.163098,0.992394
12.38227,0.051792,-0.163098,0.989976
12.38277,0.049686,-0.164112,0.988650
12.38327,0.048438,-0.161694,0.990990
12.38377,0.047658,-0.161850,0.992628
12.38427,0.046956,-0.164502,0.994812
12.38477,0.048828,-0.162864,0.991302
12.38527,0.053742,-0.162240,0.992160
12.38577,0.055380,-0.163254,0.992394
12.38627,0.046488,-0.160992,0.988962
12.38677,0.046644,-0.158340,0.990912
12.38727,0.046878,-0.161304,0.993096
12.38777,0.050466,-0.160446,0.994890
12.38827,0.047814,-0.162474,0.992316
12.38877,0.048438,-0.162942,0.989664
12.38927,0.049530,-0.160680,0.993408
12.38971,0.049998,-0.160368,0.993564
12.39021,0.051870,-0.159900,0.991848
12.39071,0.048672,-0.163488,0.991614
12.39121,0.052728,-0.160134,0.990522
12.39171,0.046644,-0.161772,0.988728
12.39221,0.048516,-0.161304,0.990678
12.39271,0.049998,-0.163332,0.990132
12.39321,0.052962,-0.164814,0.992472
12.39371,0.046956,-0.163488,0.992316
12.39421,0.047502,-0.163800,0.993096
12.39471,0.049452,-0.161538,0.989040
12.39521,0.050934,-0.165126,0.987792
12.39571,0.052026,-0.166530,0.993018
12.39621,0.049608,-0.161538,0.992784
12.39671,0.049062,-0.161616,0.993096
12.39721,0.052416,-0.162318,0.989508
12.39771,0.050232,-0.160446,0.988104
12.39821,0.049140,-0.158574,0.992940
12.39865,0.048516,-0.161382,0.990054
12.39915,0.048984,-0.161616,0.989976
12.39965,0.047580,-0.164346,0.988962
12.40015,0.052026,-0.163410,0.989820
12.40065,0.049374,-0.159900,0.990366
12.40115,0.046410,-0.161148,0.989274
12.40165,0.048048,-0.161226,0.993174
12.40215,0.051012,-0.159198,0.988728
12.40265,0.049920,-0.159120,0.988494
12.40315,0.049764,-0.163332,0.988104
12.40365,0.046800,-0.160212,0.990522
12.40415,0.047268,-0.161772,0.988728
12.40465,0.048672,-0.164424,0.990756
12.40515,0.049374,-0.161850,0.992004
12.40565,0.048360,-0.164658,0.993174
12.40615,0.051090,-0.162318,0.992472
12.40665,0.049140,-0.162240,0.989196
12.40715,0.048984,-0.162162,0.989586
12.40759,0.049530,-0.157014,0.989976
12.40809,0.047658,-0.161382,0.988182
12.40859,0.051480,-0.163098,0.991458
12.40909,0.052104,-0.159666,0.990834
12.40959,0.049764,-0.159432,0.989898
12.41009,0.051012,-0.160290,0.992238
12.41059,0.048204,-0.160914,0.994656
12.41109,0.052416,-0.164112,0.992862
12.41159,0.050388,-0.162084,0.994500
12.41209,0.053664,-0.163020,0.987792
12.41259,0.052104,-0.160758,0.988416
12.41309,0.053118,-0.158652,0.992004
12.41359,0.049920,-0.159666,0.991146
12.41409,0.048048,-0.159276,0.992160
12.41459,0.047658,-0.162006,0.993720
12.41509,0.049920,-0.162240,0.992394
12.41559,0.051168,-0.158730,0.993720
12.41609,0.052728,-0.161460,0.991614
12.41653,0.047970,-0.161616,0.992784
12.41703,0.049608,-0.160992,0.994344
12.41753,0.048360,-0.162396,0.994188
12.41803,0.049062,-0.165438,0.992394
12.41853,0.055770,-0.166452,0.995046
12.41903,0.050778,-0.165360,0.993954
12.41953,0.048750,-0.161694,0.991068
12.42003,0.048438,-0.162786,0.991926
12.42053,0.049140,-0.159354,0.989586
12.42103,0.049764,-0.163878,0.989196
12.42153,0.050076,-0.162162,0.990132
12.42203,0.052260,-0.160680,0.987714
12.42253,0.052104,-0.159666,0.991224
12.42303,0.052026,-0.158652,0.992394
12.42353,0.050778,-0.160290,0.993564
12.42403,0.051558,-0.159978,0.991848
12.42453,0.051870,-0.163176,0.995046
12.42503,0.053430,-0.163878,0.991692
12.42548,0.053274,-0.163332,0.992238
12.42598,0.050622,-0.160758,0.990288
12.42648,0.050700,-0.158262,0.990132
12.42698,0.050856,-0.160134,0.992238
12.42748,0.048984,-0.161226,0.995670
12.42798,0.046956,-0.162006,0.989820
12.42848,0.047736,-0.162084,0.990756
12.42898,0.051558,-0.163410,0.993096
12.42948,0.049374,-0.160290,0.992394
12.42998,0.049218,-0.162318,0.991770
12.43048,0.053820,-0.162630,0.988650
12.43098,0.051012,-0.161460,0.988884
12.43148,0.052650,-0.160602,0.992784
12.43198,0.049608,-0.160914,0.991848
12.43248,0.050934,-0.161148,0.993018
12.43298,0.049062,-0.163020,0.990522
12.43348,0.052026,-0.166998,0.989352
12.43398,0.048828,-0.163254,0.992082
12.43442,0.051324,-0.163878,0.993408
12.43492,0.053352,-0.163800,0.992940
12.43542,0.050934,-0.162942,0.986076
12.43592,0.051402,-0.165906,0.988416
12.43642,0.050154,-0.164502,0.990756
12.43692,0.049374,-0.166530,0.991614
12.43742,0.053352,-0.162864,0.992706
12.43792,0.052182,-0.160992,0.989352
12.43842,0.052494,-0.163800,0.987246
12.43892,0.055224,-0.159744,0.989976
12.43942,0.049296,-0.167154,0.990210
12.43992,0.051090,-0.164346,0.990366
12.44042,0.047892,-0.164034,0.989664
12.44092,0.051324,-0.166608,0.990600
12.44142,0.049530,-0.163098,0.991458
12.44192,0.050856,-0.163644,0.986934
12.44242,0.050310,-0.165438,0.989820
12.44292,0.049530,-0.165360,0.989664
12.44336,0.051870,-0.163878,0.991536
12.44386,0.048750,-0.162786,0.992472
12.44436,0.051558,-0.162786,0.989196
12.44486,0.052494,-0.165360,0.989586
12.44536,0.050076,-0.160914,0.988650
12.44586,0.050310,-0.162864,0.989664
12.44636,0.053118,-0.163878,0.992082
12.44686,0.051012,-0.166062,0.989898
12.44736,0.048828,-0.159120,0.989040
12.44786,0.047268,-0.160602,0.991458
12.44836,0.050076,-0.162552,0.993018
12.44886,0.049374,-0.161772,0.989586
12.44936,0.050778,-0.163644,0.989664
12.44986,0.054054,-0.164190,0.989352
12.45036,0.051090,-0.160914,0.993642
12.45086,0.054600,-0.158184,0.992316
12.45136,0.051480,-0.161616,0.990210
12.45186,0.046410,-0.165594,0.988962
12.45233,0.051246,-0.163722,0.989040
12.45283,0.051090,-0.160602,0.991458
12.45333,0.049764,-0.161460,0.991770
12.45383,0.050388,-0.163254,0.992082
12.45433,0.049998,-0.165672,0.991146
12.45483,0.054366,-0.163878,0.990444
12.45533,0.051402,-0.163020,0.991848
12.45583,0.048516,-0.163644,0.988338
12.45633,0.052416,-0.165438,0.992238
12.45683,0.051090,-0.167778,0.994734
12.45733,0.051246,-0.163644,0.992238
12.45783,0.048516,-0.163488,0.991380
12.45833,0.052260,-0.163644,0.994890
12.45883,0.048828,-0.161382,0.993954
12.45933,0.047736,-0.160524,0.991848
12.45983,0.052494,-0.162240,0.988962
12.46033,0.051402,-0.163644,0.990600
12.46083,0.050622,-0.165984,0.991536
12.46127,0.051168,-0.159822,0.991614
12.46177,0.050544,-0.162006,0.991458
12.46227,0.053586,-0.167622,0.991380
12.46277,0.048126,-0.165360,0.995280
12.46327,0.050544,-0.160914,0.991926
12.46377,0.050622,-0.161850,0.992628
12.46427,0.045552,-0.162084,0.993642
12.46477,0.047268,-0.163722,0.989664
12.46527,0.050700,-0.163176,0.987480
12.46577,0.050700,-0.161304,0.989898
12.46627,0.054912,-0.158886,0.989508
12.46677,0.050076,-0.159276,0.988806
12.46727,0.048204,-0.159510,0.991302
12.46777,0.052728,-0.160602,0.989352
12.46827,0.053430,-0.159198,0.991068
12.46877,0.054444,-0.164190,0.992550
12.46927,0.052260,-0.162084,0.987870
12.46977,0.050700,-0.165048,0.990600
12.47025,0.051168,-0.165282,0.995046
12.47075,0.052806,-0.163566,0.996294
12.47125,0.050310,-0.161148,0.993486
12.47175,0.049218,-0.162630,0.989742
12.47225,0.046722,-0.158418,0.989586
12.47275,0.049998,-0.161226,0.991692
12.47325,0.049920,-0.160056,0.990366
12.47375,0.051090,-0.157794,0.990912
12.47425,0.053430,-0.157482,0.990522
12.47475,0.050544,-0.157872,0.993876
12.47525,0.051246,-0.158574,0.991380
12.47575,0.053508,-0.159354,0.991380
12.47625,0.050544,-0.159978,0.991926
12.47675,0.049608,-0.162084,0.990054
12.47725,0.051090,-0.163410,0.995514
12.47775,0.052260,-0.165438,0.992706
12.47825,0.052260,-0.162318,0.991302
12.47875,0.055302,-0.163254,0.992160
12.47916,0.050388,-0.157950,0.993174
12.47966,0.049764,-0.159822,0.990132
12.48016,0.045942,-0.160992,0.992082
12.48066,0.044850,-0.160212,0.993252
12.48116,0.049608,-0.160680,0.990678
12.48166,0.052572,-0.161616,0.991302
12.48216,0.050388,-0.162084,0.991380
12.48266,0.048672,-0.165204,0.993096
12.48316,0.048048,-0.166140,0.996606
12.48366,0.053040,-0.161070,0.991458
12.48416,0.050856,-0.159354,0.992160
12.48466,0.047970,-0.159666,0.992550
12.48516,0.050154,-0.161148,0.992082
12.48566,0.051558,-0.162552,0.991692
12.48616,0.051402,-0.163098,0.992160
12.48666,0.050544,-0.164970,0.990600
12.48716,0.051870,-0.161616,0.993408
12.48766,0.052104,-0.162162,0.988416
12.48810,0.051090,-0.161148,0.989898
12.48860,0.051246,-0.160914,0.991692
12.48910,0.049920,-0.157794,0.994266
12.48960,0.048126,-0.157794,0.993408
12.49010,0.051324,-0.158574,0.989430
12.49060,0.054366,-0.161382,0.990990
12.49110,0.051168,-0.163644,0.992160
12.49160,0.050154,-0.163410,0.993252
12.49210,0.052260,-0.163488,0.992628
12.49260,0.052104,-0.161616,0.992238
12.49310,0.053430,-0.161694,0.992082
12.49360,0.049842,-0.164736,0.990912
12.49410,0.053118,-0.162630,0.992862
12.49460,0.052416,-0.162318,0.994812
12.49510,0.051012,-0.162162,0.995670
12.49560,0.049842,-0.164190,0.992082
12.49610,0.053664,-0.166374,0.993486
12.49660,0.052650,-0.165594,0.990288
12.49704,0.052182,-0.160992,0.988884
12.49754,0.051168,-0.158028,0.987090
12.49804,0.046722,-0.163332,0.989040
12.49854,0.051480,-0.163878,0.988728
12.49904,0.049608,-0.162630,0.989586
12.49954,0.051012,-0.161304,0.989664
12.50004,0.053196,-0.164034,0.990210
12.50054,0.051948,-0.165204,0.989742
12.50104,0.047970,-0.158808,0.991068
12.50154,0.047502,-0.160134,0.994500
12.50204,0.050076,-0.164658,0.991380
12.50254,0.049686,-0.163566,0.990366
12.50304,0.052884,-0.159276,0.990756
12.50354,0.048594,-0.162864,0.991536
12.50404,0.050934,-0.163098,0.993174
12.50454,0.051558,-0.158886,0.991302
12.50504,0.050700,-0.160290,0.990912
12.50554,0.052650,-0.163098,0.988494
